Name,IF,IFDenseRank,IFMinRank
timeofflight,10967.971014492754,656.0,721.0
timedifferenceofarrivaltdoa,10967.971014492754,656.0,721.0
cooper,10929.017786561266,657.0,723.0
attempt,10929.017786561266,657.0,723.0
move,10830.6,658.0,725.0
exemplifi,10813.453804347826,659.0,726.0
give,10813.453804347826,659.0,726.0
ij,10707.675889328066,660.0,728.0
compos,10699.753623188406,661.0,729.0
dramat,10620.0,662.0,730.0
deterior,10620.0,662.0,730.0
role,10619.027459954234,663.0,732.0
play,10619.027459954234,663.0,732.0
smart,10608.053830227742,664.0,734.0
romer,10608.053830227742,664.0,734.0
typic,10607.081739130437,665.0,736.0
gpsless,10601.56899810964,666.0,737.0
heidemann,10601.56899810964,666.0,737.0
person,10601.56899810964,666.0,737.0
code,10591.17162471396,667.0,740.0
broadcast,10591.17162471396,667.0,740.0
secon,10531.281663516067,668.0,742.0
terrain,10498.306238185256,669.0,743.0
sniper,10498.306238185256,669.0,743.0
urban,10498.306238185256,669.0,743.0
acoust,10498.306238185256,669.0,743.0
wave,10498.306238185256,669.0,743.0
icaassp,10494.52371541502,670.0,748.0
beutel,10494.52371541502,670.0,748.0
rabaey,10494.52371541502,670.0,748.0
savares,10494.52371541502,670.0,748.0
laser,10487.35265700483,671.0,752.0
nonmonochromat,10487.35265700483,671.0,752.0
unlik,10487.35265700483,671.0,752.0
bachrach,10486.171842650105,672.0,755.0
organ,10486.171842650105,672.0,755.0
nagpal,10486.171842650105,672.0,755.0
shrobe,10486.171842650105,672.0,755.0
interf,10428.409090909092,673.0,759.0
mobisi,10345.797391304348,674.0,760.0
culler,10327.05518394649,675.0,761.0
exact,10277.107608695655,676.0,762.0
put,10253.402173913044,677.0,763.0
difficulti,10253.402173913044,677.0,763.0
planet,10234.760869565218,678.0,765.0
inspir,10234.760869565218,678.0,765.0
galaxi,10234.760869565218,678.0,765.0
star,10234.760869565218,678.0,765.0
presenc,10234.760869565218,678.0,765.0
nearest,10224.99456521739,679.0,770.0
necessarili,10224.99456521739,679.0,770.0
niculescu,10186.803069053707,680.0,772.0
nath,10186.803069053707,680.0,772.0
rest,10167.739130434782,681.0,774.0
output,10161.870709382152,682.0,775.0
perpendicular,10079.543478260868,683.0,776.0
abdelzah,10057.252173913044,684.0,777.0
srivastava,10056.695652173914,685.0,778.0
savvid,10056.695652173914,685.0,778.0
han,10056.695652173914,685.0,778.0
finegrain,10056.695652173914,685.0,778.0
encourag,10049.766505636071,686.0,782.0
absolut,10017.273550724636,687.0,783.0
topolog,10001.157608695652,688.0,784.0
teller,10001.157608695652,688.0,784.0
autoloc,10001.157608695652,688.0,784.0
mobileassist,10001.157608695652,688.0,784.0
demain,10001.157608695652,688.0,784.0
statist,9999.034161490681,689.0,789.0
windi,9943.381642512077,690.0,790.0
fall,9943.381642512077,690.0,790.0
mission,9936.888888888889,691.0,792.0
resourc,9936.888888888889,691.0,792.0
memori,9936.888888888889,691.0,792.0
compens,9936.888888888889,691.0,792.0
colorconstrain,9916.252012882445,692.0,796.0
notabl,9916.252012882445,692.0,796.0
pursu,9906.917701863353,693.0,798.0
denot,9897.585921325051,694.0,799.0
enclosur,9859.709030100335,695.0,800.0
lost,9844.95652173913,696.0,801.0
probold,9749.497896213185,697.0,802.0
kni,9749.497896213185,697.0,802.0
polynomi,9749.497896213185,697.0,802.0
networknumb,9749.497896213185,697.0,802.0
repeat,9749.497896213185,697.0,802.0
rip,9693.865612648222,698.0,807.0
transmitt,9693.865612648222,698.0,807.0
util,9693.865612648222,698.0,807.0
surveil,9660.808695652175,699.0,810.0
tian,9646.924708377519,700.0,811.0
vicair,9646.924708377519,700.0,811.0
john,9646.924708377519,700.0,811.0
pascal,9646.924708377519,700.0,811.0
engin,9646.924708377519,700.0,811.0
scienc,9646.924708377519,700.0,811.0
pvfcsvirginiaedu,9646.924708377519,700.0,811.0
tianhecsumnedu,9646.924708377519,700.0,811.0
radianc,9594.795491143317,701.0,819.0
formula,9594.795491143317,701.0,819.0
daylight,9587.653913043478,702.0,821.0
chakraborti,9566.125603864735,703.0,822.0
precis,9522.278985507246,704.0,823.0
travel,9505.833992094864,705.0,824.0
reflector,9350.402173913044,706.0,825.0
pr,9233.377846790889,707.0,826.0
pb,9233.377846790889,707.0,826.0
pg,9233.377846790889,707.0,826.0
importantli,9223.64956521739,708.0,829.0
balogh,9182.470735785953,709.0,830.0
kusi,9182.470735785953,709.0,830.0
ledeczi,9182.470735785953,709.0,830.0
nada,9182.470735785953,709.0,830.0
maroti,9182.470735785953,709.0,830.0
rfbase,9032.90359168242,710.0,835.0
bahl,9032.90359168242,710.0,835.0
padmanabhan,9032.90359168242,710.0,835.0
inbuild,9032.90359168242,710.0,835.0
transact,9024.59420289855,711.0,839.0
pathirana,9024.59420289855,711.0,839.0
robot,9024.59420289855,711.0,839.0
savkin,9024.59420289855,711.0,839.0
jha,9024.59420289855,711.0,839.0
delaytoler,9024.59420289855,711.0,839.0
frequent,8920.627002288327,712.0,845.0
processingunderstand,8920.627002288327,712.0,845.0
variat,8876.077173913043,713.0,847.0
return,8876.077173913043,713.0,847.0
perfectli,8876.077173913043,713.0,847.0
broxton,8868.256143667297,714.0,850.0
stimuli,8868.256143667297,714.0,850.0
ewsn,8868.256143667297,714.0,850.0
paradiso,8868.256143667297,714.0,850.0
lifton,8868.256143667297,714.0,850.0
airdrop,8848.08695652174,715.0,855.0
overview,8637.065217391304,716.0,856.0
art,8637.065217391304,716.0,856.0
eas,8608.239130434782,717.0,858.0
brighter,8608.239130434782,717.0,858.0
granular,8590.909565217393,718.0,860.0
decompos,8575.815217391304,719.0,861.0
frequenc,8572.321739130435,720.0,862.0
easili,8572.321739130435,720.0,862.0
unidirect,8288.67316341829,721.0,864.0
total,8288.67316341829,721.0,864.0
polish,8259.620289855073,722.0,866.0
independ,8256.458498023716,723.0,867.0
exclud,8225.217391304348,724.0,868.0
notat,8219.572713643178,725.0,869.0
unit,8219.572713643178,725.0,869.0
middl,8219.572713643178,725.0,869.0
twenti,8219.572713643178,725.0,869.0
squar,8219.572713643178,725.0,869.0
kn,8219.572713643178,725.0,869.0
uniformli,8219.572713643178,725.0,869.0
dutta,7853.026755852842,726.0,876.0
bapat,7853.026755852842,726.0,876.0
sand,7853.026755852842,726.0,876.0
trage,7853.026755852842,726.0,876.0
arora,7853.026755852842,726.0,876.0
commonli,7832.836956521739,727.0,881.0
lower,7791.959357277882,728.0,882.0
interpret,7776.840579710144,729.0,883.0
briefli,7673.582125603865,730.0,884.0
collim,7673.582125603865,730.0,884.0
slightli,7657.434782608695,731.0,886.0
centspiec,7657.434782608695,731.0,886.0
price,7657.434782608695,731.0,886.0
lighti,7626.906832298136,732.0,889.0
msec,7613.913043478261,733.0,890.0
level,7613.913043478261,733.0,890.0
govindan,7606.035805626598,734.0,892.0
loss,7361.829710144927,735.0,893.0
proport,7361.829710144927,735.0,893.0
helicopt,7107.026397515528,736.0,895.0
let,7107.026397515528,736.0,895.0
brightest,7036.608695652174,737.0,897.0
countersnip,6896.336956521739,738.0,898.0
networkbas,6896.336956521739,738.0,898.0
frampton,6896.336956521739,738.0,898.0
simon,6896.336956521739,738.0,898.0
pap,6896.336956521739,738.0,898.0
sallai,6896.336956521739,738.0,898.0
jiang,6892.251976284586,739.0,904.0
multihop,6892.251976284586,739.0,904.0
woo,6892.251976284586,739.0,904.0
nois,6892.251976284586,739.0,904.0
karlof,6892.251976284586,739.0,904.0
whitehous,6851.343167701863,740.0,909.0
mutual,6831.903010033445,741.0,910.0
uiuc,6745.355731225296,742.0,911.0
mechitov,6745.355731225296,742.0,911.0
kim,6745.355731225296,742.0,911.0
sundresh,6745.355731225296,742.0,911.0
agha,6745.355731225296,742.0,911.0
kwon,6745.355731225296,742.0,911.0
polastr,6460.200668896322,743.0,917.0
mainwar,6460.200668896322,743.0,917.0
szewczyk,6460.200668896322,743.0,917.0
anderson,6460.200668896322,743.0,917.0
xu,6245.947826086957,744.0,921.0
chintalapudi,6245.947826086957,744.0,921.0
rangwala,6245.947826086957,744.0,921.0
ganesan,6245.947826086957,744.0,921.0
dora,5897.252964426878,745.0,925.0
molnar,5897.252964426878,745.0,925.0
interferometr,5897.252964426878,745.0,925.0
volgyesi,5897.252964426878,745.0,925.0
geoloc,5897.252964426878,745.0,925.0
metrolog,5717.226086956522,746.0,930.0
machin,5717.226086956522,746.0,930.0
jra,5717.226086956522,746.0,930.0
versatil,5717.226086956522,746.0,930.0
offtheshelf,5717.226086956522,746.0,930.0
tsai,5717.226086956522,746.0,930.0
tv,5717.226086956522,746.0,930.0
lens,5717.226086956522,746.0,930.0
calibr,5717.226086956522,746.0,930.0
irrespect,5709.63768115942,747.0,939.0
realiz,5601.49420289855,748.0,940.0
examin,5601.49420289855,748.0,940.0
temporarili,5601.49420289855,748.0,940.0
care,5601.49420289855,748.0,940.0
krogh,5355.457391304348,749.0,944.0
yan,5355.457391304348,749.0,944.0
gu,5355.457391304348,749.0,944.0
hui,5355.457391304348,749.0,944.0
convert,5162.347826086956,750.0,948.0
backscatt,4994.5732689210945,751.0,949.0
gain,4994.5732689210945,751.0,949.0
km,4994.5732689210945,751.0,949.0
na,4994.5732689210945,751.0,949.0
wait,4340.08115942029,752.0,953.0
anomali,4340.08115942029,752.0,953.0
column,4224.604118993134,753.0,955.0
row,4224.604118993134,753.0,955.0
jacobson,3809.253913043478,754.0,957.0
jrnl,3809.253913043478,754.0,957.0
archer,3809.253913043478,754.0,957.0
kalro,3609.375,755.0,960.0
confer,3609.375,755.0,960.0
aerodynam,3609.375,755.0,960.0
httpwwwmemsriceedutafsmr,3609.375,755.0,960.0
tezduyar,3609.375,755.0,960.0
stein,3609.375,755.0,960.0
parachut,3609.375,755.0,960.0
deceler,3609.375,755.0,960.0
benney,3609.375,755.0,960.0
fluidstructur,3609.375,755.0,960.0
leonard,3609.375,755.0,960.0
advanc,3607.955163043478,756.0,971.0
team,3607.955163043478,756.0,971.0
flow,3607.955163043478,756.0,971.0
infrar,3501.2445652173906,757.0,974.0
searchlight,3501.2445652173906,757.0,974.0
armi,3501.2445652173906,757.0,974.0
headquart,3501.2445652173906,757.0,974.0
angssv,3501.2445652173906,757.0,974.0
technic,3501.2445652173906,757.0,974.0
rgb,3343.072463768116,758.0,980.0
pdarki,3343.072463768116,758.0,980.0
