Name,IF,IFDenseRank,IFMinRank
discov,3750.1630434782605,628.0,741.0
loader,3750.1630434782605,628.0,741.0
lookup,3750.1630434782605,628.0,741.0
march,3540.9500000000003,629.0,744.0
mehrmann,3443.6383333333333,630.0,745.0
beer,3443.6383333333333,630.0,745.0
christian,3443.6383333333333,630.0,745.0
behavior,3443.6383333333333,630.0,745.0
springer,2827.7499999999995,631.0,749.0
august,2811.0928571428567,632.0,750.0
austria,2811.0928571428567,632.0,750.0
twelfth,2801.905,633.0,752.0
mors,2579.3057692307693,634.0,753.0
ryan,2579.3057692307693,634.0,753.0
press,2549.5821428571426,635.0,755.0
societi,2549.5821428571426,635.0,755.0
hampshir,2427.8999999999996,636.0,757.0
technic,2427.8999999999996,636.0,757.0
dartmouth,2427.8999999999996,636.0,757.0
report,2427.8999999999996,636.0,757.0
june,2241.7923076923075,637.0,761.0
gaithersburg,2101.1321428571428,638.0,762.0
maryland,2101.1321428571428,638.0,762.0
exxon,1935.7499999999998,639.0,764.0
van,1935.7499999999998,639.0,764.0
leusen,1935.7499999999998,639.0,764.0
bristol,1800.7499999999998,640.0,767.0
uk,1800.7499999999998,640.0,767.0
