Name,IF,IFDenseRank,IFMinRank
bahl,6981.2625,658.0,742.0
level,6980.270833333332,659.0,744.0
strongli,6980.270833333332,659.0,744.0
acm,6970.581249999999,660.0,746.0
ps,6957.257142857142,661.0,747.0
previou,6952.889705882353,662.0,748.0
lose,6952.889705882353,662.0,748.0
eeprom,6928.517647058824,663.0,750.0
kb,6928.517647058824,663.0,750.0
sdram,6928.517647058824,663.0,750.0
critic,6928.517647058824,663.0,750.0
ma,6907.721875,664.0,754.0
cpu,6907.721875,664.0,754.0
exce,6886.912499999999,665.0,756.0
satisfi,6886.912499999999,665.0,756.0
radar,6861.7625,666.0,758.0
multilevel,6824.027777777777,667.0,759.0
embed,6780.09375,668.0,760.0
welsh,6770.352272727273,669.0,761.0
complic,6738.404411764706,670.0,762.0
human,6709.402500000001,671.0,763.0
incar,6709.402500000001,671.0,763.0
suspect,6699.013157894737,672.0,765.0
everytim,6683.10375,673.0,766.0
serv,6662.5,674.0,767.0
american,6634.315384615384,675.0,768.0
rid,6634.1964285714275,676.0,769.0
uncomfort,6634.1964285714275,676.0,769.0
let,6592.95,677.0,771.0
roundi,6564.511363636364,678.0,772.0
wright,6564.511363636364,678.0,772.0
clog,6550.846296296297,679.0,774.0
conflict,6550.846296296297,679.0,774.0
balanc,6550.846296296297,679.0,774.0
gu,6549.68125,680.0,777.0
stankov,6549.68125,680.0,777.0
cruis,6471.5625,681.0,779.0
thought,6331.928125,682.0,780.0
subgroup,6331.928125,682.0,780.0
experienc,6298.305882352942,683.0,782.0
cover,6298.305882352942,683.0,782.0
cloud,6298.305882352942,683.0,782.0
dispatch,6294.2925000000005,684.0,785.0
proce,6277.6,685.0,786.0
suitabl,6272.7,686.0,787.0
add,6250.0265625,687.0,788.0
lowest,6225.066666666667,688.0,789.0
mainland,6181.249999999999,689.0,790.0
prematur,6110.582692307693,690.0,791.0
locationhot,6110.582692307693,690.0,791.0
partifigur,6069.784615384615,691.0,793.0
way,6069.784615384615,691.0,793.0
event,5990.1819444444445,692.0,795.0
matter,5990.1819444444445,692.0,795.0
met,5990.1819444444445,692.0,795.0
path,5990.1819444444445,692.0,795.0
allen,5986.125,693.0,799.0
chen,5986.125,693.0,799.0
shnayder,5986.125,693.0,799.0
hempstead,5986.125,693.0,799.0
account,5892.916666666666,694.0,803.0
manual,5879.720000000001,695.0,804.0
km,5708.392857142857,696.0,805.0
circumfer,5708.392857142857,696.0,805.0
feetsec,5680.040384615386,697.0,807.0
os,5674.71590909091,698.0,808.0
mhz,5674.71590909091,698.0,808.0
manti,5674.71590909091,698.0,808.0
compar,5617.223529411765,699.0,811.0
simpler,5617.223529411765,699.0,811.0
incur,5617.223529411765,699.0,811.0
photograph,5566.366666666667,700.0,814.0
detail,5566.366666666667,700.0,814.0
water,5480.299999999999,701.0,816.0
basi,5449.599999999999,702.0,817.0
halfduplex,5437.900000000001,703.0,818.0
cross,5418.782352941176,704.0,819.0
fourhour,5348.133333333332,705.0,820.0
major,5338.078846153847,706.0,821.0
chosen,5318.316666666667,707.0,822.0
collector,5040.917647058824,708.0,823.0
inch,5006.607142857143,709.0,824.0
meter,5006.607142857143,709.0,824.0
nt,4992.213461538461,710.0,826.0
spend,4992.213461538461,710.0,826.0
signific,4968.692857142857,711.0,828.0
cumbersom,4953.692307692308,712.0,829.0
csidc,4886.4375,713.0,830.0
consumt,4871.471428571429,714.0,831.0
harm,4621.595454545455,715.0,832.0
roof,4572.96923076923,716.0,833.0
infeas,4572.96923076923,716.0,833.0
obstruct,4572.96923076923,716.0,833.0
extens,4560.2602941176465,717.0,836.0
dear,4560.2602941176465,717.0,836.0
nyczkowski,4340.9625,718.0,838.0
jaskowski,4340.9625,718.0,838.0
jedrzejek,4340.9625,718.0,838.0
skowronek,4340.9625,718.0,838.0
graze,4262.727272727273,719.0,842.0
kansal,4221.458333333333,720.0,843.0
srivastava,4221.458333333333,720.0,843.0
asplo,3957.269444444444,721.0,845.0
httpwwwwwtorgukbr,3900.3800000000006,722.0,846.0
brent,3900.3800000000006,722.0,846.0
huge,3880.4659090909095,723.0,848.0
delaytoler,3083.8125,724.0,849.0
eventu,2957.019230769231,725.0,850.0
sigcomm,2877.9375,726.0,851.0
energyeffici,2802.375,727.0,852.0
juang,2799.1211538461544,728.0,853.0
martonosi,2799.1211538461544,728.0,853.0
oki,2799.1211538461544,728.0,853.0
wang,2799.1211538461544,728.0,853.0
rubenstein,2799.1211538461544,728.0,853.0
hopper,2310.5624999999995,729.0,858.0
electron,1875.8875,730.0,859.0
transact,1875.8875,730.0,859.0
mswim,1655.1000000000001,731.0,861.0
alessio,1590.1600000000003,732.0,862.0
