Name,IF,IFDenseRank,IFMinRank
aoa,11167.265949820787,645.0,721.0
middl,11157.35259259259,646.0,722.0
degrad,11127.50074074074,647.0,723.0
sweep,11055.805017921148,648.0,724.0
minim,11026.960000000001,649.0,725.0
compos,11014.023529411765,650.0,726.0
longerdist,10997.333333333334,651.0,727.0
zhong,10948.717592592593,652.0,728.0
computeupbound,10916.572390572392,653.0,729.0
getonenodebydecreasingord,10916.572390572392,653.0,729.0
computelowbound,10916.572390572392,653.0,729.0
getonenodebyincreasingord,10916.572390572392,653.0,729.0
document,10850.804040404038,654.0,733.0
detail,10850.804040404038,654.0,733.0
mention,10782.280555555555,655.0,735.0
propagationbas,10755.388888888889,656.0,736.0
equip,10611.415384615384,657.0,737.0
qualiti,10611.415384615384,657.0,737.0
microphon,10611.415384615384,657.0,737.0
flow,10565.836363636363,658.0,740.0
unpredict,10565.836363636363,658.0,740.0
airborn,10565.836363636363,658.0,740.0
cricket,10495.002150537635,659.0,743.0
ewsn,10473.711111111108,660.0,744.0
fals,10471.35,661.0,745.0
dont,10313.132367149758,662.0,746.0
place,10282.706172839506,663.0,747.0
hous,10282.706172839506,663.0,747.0
magazin,10276.601851851852,664.0,749.0
disappear,10268.000000000002,665.0,750.0
nonadjac,10268.000000000002,665.0,750.0
placement,10224.901333333333,666.0,752.0
law,10224.901333333333,666.0,752.0
naiv,10210.8,667.0,754.0
oper,10192.722222222223,668.0,755.0
chang,10192.722222222223,668.0,755.0
projector,10177.324444444444,669.0,757.0
singlehop,10167.650793650791,670.0,758.0
ftsp,10167.650793650791,670.0,758.0
twonod,10167.650793650791,670.0,758.0
plot,10132.5,671.0,761.0
pointtopoint,10114.954838709677,672.0,762.0
ahlo,10114.954838709677,672.0,762.0
quadrilater,10114.954838709677,672.0,762.0
envelop,10111.15720164609,673.0,765.0
rip,10111.15720164609,673.0,765.0
lowfrequ,10111.15720164609,673.0,765.0
enlarg,10057.142386831274,674.0,768.0
phenomena,10057.142386831274,674.0,768.0
resid,10057.142386831274,674.0,768.0
stepbystep,10036.953535353536,675.0,771.0
miniultrasound,10010.064197530864,676.0,772.0
militari,10010.064197530864,676.0,772.0
rocketlaunch,10010.064197530864,676.0,772.0
packet,9974.613756613757,677.0,775.0
seed,9917.834782608696,678.0,776.0
defaultrandom,9917.834782608696,678.0,776.0
ccr,9907.319444444445,679.0,778.0
spot,9907.319444444445,679.0,778.0
retroreflector,9907.319444444445,679.0,778.0
match,9907.319444444445,679.0,778.0
cornercub,9907.319444444445,679.0,778.0
proxim,9847.32,680.0,783.0
scatter,9804.492063492064,681.0,784.0
vicin,9804.492063492064,681.0,784.0
caus,9804.492063492064,681.0,784.0
absorb,9804.492063492064,681.0,784.0
submillisecondlevel,9648.147619047617,682.0,788.0
eventgener,9632.457575757575,683.0,789.0
telescop,9632.457575757575,683.0,789.0
mount,9632.457575757575,683.0,789.0
maneuv,9632.457575757575,683.0,789.0
enumer,9592.65185185185,684.0,793.0
bandpass,9564.907407407407,685.0,794.0
frequenc,9564.907407407407,685.0,794.0
filter,9564.907407407407,685.0,794.0
eventbas,9535.42857142857,686.0,797.0
isol,9535.42857142857,686.0,797.0
locationdepend,9480.767592592592,687.0,799.0
scienc,9480.767592592592,687.0,799.0
calamari,9433.666666666668,688.0,801.0
strength,9318.177777777777,689.0,802.0
indic,9318.177777777777,689.0,802.0
rssi,9318.177777777777,689.0,802.0
berkeley,9310.326666666668,690.0,805.0
california,9310.326666666668,690.0,805.0
techniqu,9169.863247863248,691.0,807.0
orient,9169.863247863248,691.0,807.0
antenna,9169.863247863248,691.0,807.0
rotat,9130.885714285714,692.0,810.0
predetermin,9130.885714285714,692.0,810.0
abdelzah,9033.75,693.0,812.0
pcmn,9003.704347826086,694.0,813.0
nbac,9003.704347826086,694.0,813.0
valid,9003.704347826086,694.0,813.0
mn,9003.704347826086,694.0,813.0
paxi,9003.704347826086,694.0,813.0
cs,9003.704347826086,694.0,813.0
jpcmn,9003.704347826086,694.0,813.0
satisfi,9003.704347826086,694.0,813.0
bs,9003.704347826086,694.0,813.0
succ,8908.18181818182,695.0,822.0
chosen,8875.86507936508,696.0,823.0
scheme,8874.852777777776,697.0,824.0
poovendran,8818.518518518518,698.0,825.0
lazo,8818.518518518518,698.0,825.0
srivastava,8708.74074074074,699.0,827.0
tilt,8530.160493827161,700.0,828.0
dell,8457.85925925926,701.0,829.0
passiv,8331.04197530864,702.0,830.0
thing,8281.845679012345,703.0,831.0
romer,8180.459259259258,704.0,832.0
dust,8167.392592592591,705.0,833.0
smart,8167.392592592591,705.0,833.0
model,8045.333333333333,706.0,835.0
paradiso,8001.066666666667,707.0,836.0
broxton,8001.066666666667,707.0,836.0
lifton,8001.066666666667,707.0,836.0
stimuli,7947.733333333334,708.0,839.0
wise,7717.622222222221,709.0,840.0
earlier,7567.946666666667,710.0,841.0
secur,7259.138271604937,711.0,842.0
rangeindepend,7259.138271604937,711.0,842.0
savvid,7227.266666666666,712.0,844.0
han,7227.266666666666,712.0,844.0
infocom,7059.866666666666,713.0,846.0
organ,6754.5,714.0,847.0
rest,6754.5,714.0,847.0
bulusu,6614.7,715.0,849.0
heidemann,6614.7,715.0,849.0
girod,6580.246913580246,716.0,851.0
elson,6580.246913580246,716.0,851.0
graphic,6423.840000000001,717.0,853.0
display,6423.840000000001,717.0,853.0
tripleheadgo,6423.840000000001,717.0,853.0
hitachi,6423.840000000001,717.0,853.0
ultrawid,6423.840000000001,717.0,853.0
integr,6423.840000000001,717.0,853.0
cpx,6423.840000000001,717.0,853.0
matorx,6423.840000000001,717.0,853.0
teller,6339.166666666667,718.0,861.0
moor,6339.166666666667,718.0,861.0
ru,6339.166666666667,718.0,861.0
leonard,6339.166666666667,718.0,861.0
person,6029.688888888888,719.0,865.0
power,6009.546666666667,720.0,866.0
subsystem,6009.546666666667,720.0,866.0
gpsless,5888.61111111111,721.0,868.0
culler,5815.507936507936,722.0,869.0
osdi,5704.066666666667,723.0,870.0
reli,5415.225925925925,724.0,871.0
distort,5415.225925925925,724.0,871.0
toler,5415.225925925925,724.0,871.0
inbuild,5377.417283950616,725.0,874.0
radar,5377.417283950616,725.0,874.0
rfbase,5377.417283950616,725.0,874.0
track,5377.417283950616,725.0,874.0
bahl,5324.545679012345,726.0,878.0
padmanabhan,5324.545679012345,726.0,878.0
globecom,5030.4851851851845,727.0,880.0
priyantha,4980.36,728.0,881.0
chakraborti,4980.36,728.0,881.0
balakrishnan,4980.36,728.0,881.0
niculescu,4960.304761904761,729.0,884.0
nath,4960.304761904761,729.0,884.0
spars,4426.442222222222,730.0,886.0
fang,4416.86,731.0,887.0
goldenberg,4416.86,731.0,887.0
yang,4416.86,731.0,887.0
anderson,4416.86,731.0,887.0
bihler,4416.86,731.0,887.0
gao,4416.86,731.0,887.0
pdc,4018.133333333333,732.0,893.0
springer,3770.6861111111107,733.0,894.0
verlag,3770.6861111111107,733.0,894.0
ubiquit,3622.3999999999996,734.0,896.0
intern,3622.3999999999996,734.0,896.0
journal,3622.3999999999996,734.0,896.0
coor,3571.3999999999996,735.0,899.0
nagpal,3571.3999999999996,735.0,899.0
simon,3567.328395061728,736.0,901.0
flood,3567.328395061728,736.0,901.0
format,3512.5999999999995,737.0,903.0
amorph,3512.5999999999995,737.0,903.0
primit,3411.4952380952377,738.0,905.0
canon,3411.4952380952377,738.0,905.0
servic,3411.4952380952377,738.0,905.0
versatil,3411.4952380952377,738.0,905.0
weisstein,3396.5333333333333,739.0,909.0
edit,3369.264197530864,740.0,910.0
theori,3369.264197530864,740.0,910.0
practicefourth,3369.264197530864,740.0,910.0
lichtenegg,3357.77037037037,741.0,913.0
wellenhoff,3357.77037037037,741.0,913.0
collin,3357.77037037037,741.0,913.0
mathworldwolframcom,3349.3333333333335,742.0,916.0
kusi,3267.6444444444446,743.0,917.0
ledeczi,3267.6444444444446,743.0,917.0
maroti,3267.1555555555556,744.0,919.0
plane,3222.3722222222223,745.0,920.0
divis,3222.3722222222223,745.0,920.0
levi,2491.7142857142853,746.0,922.0
mar,2491.7142857142853,746.0,922.0
dutta,2491.7142857142853,746.0,922.0
httpwwwchipconcom,866.9733333333334,747.0,925.0
interferometr,393.9797979797979,748.0,926.0
geoloc,393.9797979797979,748.0,926.0
molnar,365.7676767676768,749.0,928.0
nada,365.7676767676768,749.0,928.0
balogh,365.7676767676768,749.0,928.0
volgyesi,365.7676767676768,749.0,928.0
dora,365.7676767676768,749.0,928.0
stoleru,320.8592592592592,750.0,933.0
vicair,228.26666666666665,751.0,934.0
zhou,136.82222222222222,752.0,935.0
huang,127.73333333333333,753.0,936.0
blum,127.73333333333333,753.0,936.0
