Name,IF,IFDenseRank,IFMinRank
analyt,10108.255319148933,683.0,723.0
circumnavig,10107.534690101756,684.0,724.0
righthand,10107.534690101756,684.0,724.0
homogen,10103.829787234043,685.0,726.0
ack,10069.43009118541,686.0,727.0
probe,10047.419452887538,687.0,728.0
tangenti,10043.361702127659,688.0,729.0
grid,10010.9887359199,689.0,730.0
precomput,10005.044072948327,690.0,731.0
simplifi,9973.92857142857,691.0,732.0
half,9962.97281323877,692.0,733.0
adapt,9960.948581560282,693.0,734.0
regular,9924.146696528554,694.0,735.0
bentley,9908.476595744682,695.0,736.0
trail,9907.448936170214,696.0,737.0
codebackupz,9907.448936170214,696.0,737.0
incom,9892.978723404256,697.0,739.0
physic,9878.510638297872,698.0,740.0
frequenc,9857.36058230683,699.0,741.0
loop,9817.541371158393,700.0,742.0
redirect,9817.541371158393,700.0,742.0
due,9817.541371158393,700.0,742.0
hellerstein,9731.728132387705,701.0,745.0
fire,9726.686170212766,702.0,746.0
track,9726.686170212766,702.0,746.0
spatiotempor,9726.686170212766,702.0,746.0
rare,9684.744680851063,703.0,749.0
neg,9684.300111982082,704.0,750.0
callback,9662.339607201311,705.0,751.0
export,9662.339607201311,705.0,751.0
perimetermod,9662.339607201311,705.0,751.0
layout,9649.382978723404,706.0,754.0
hashtabl,9640.834441489362,707.0,755.0
lead,9628.327560613558,708.0,756.0
rerepl,9628.327560613558,708.0,756.0
codeza,9623.367134449978,709.0,758.0
roundrobin,9560.890957446809,710.0,759.0
mattribut,9560.890957446809,710.0,759.0
levelk,9560.05935050392,711.0,761.0
gridlik,9560.05935050392,711.0,761.0
yk,9552.035744680852,712.0,763.0
mobicom,9530.885106382979,713.0,764.0
acmiee,9530.885106382979,713.0,764.0
importantli,9524.4726443769,714.0,766.0
need,9520.144680851063,715.0,767.0
samet,9480.898936170213,716.0,768.0
januari,9476.055646481178,717.0,769.0
add,9475.397536394177,718.0,770.0
atlanta,9468.047032474802,719.0,771.0
ga,9468.047032474802,719.0,771.0
easili,9457.048811013767,720.0,773.0
guttman,9389.349290780141,721.0,774.0
sink,9359.477622890681,722.0,775.0
networkwid,9359.477622890681,722.0,775.0
differenti,9359.477622890681,722.0,775.0
announc,9359.477622890681,722.0,775.0
achiev,9324.579787234043,723.0,779.0
capabl,9324.579787234043,723.0,779.0
possess,9321.129593810445,724.0,781.0
st,9318.957446808512,725.0,782.0
fill,9275.615087040618,726.0,783.0
arrow,9275.615087040618,726.0,783.0
hollow,9275.615087040618,726.0,783.0
eventqueri,9275.615087040618,726.0,783.0
franklin,9268.72340425532,727.0,787.0
indyk,9208.794326241134,728.0,788.0
motwani,9208.794326241134,728.0,788.0
dimgpsr,9179.965425531915,729.0,790.0
explor,9179.927409261576,730.0,791.0
levelz,9105.990328820117,731.0,792.0
thought,9067.198581560284,732.0,793.0
primit,9067.198581560284,732.0,793.0
chanc,9031.117021276596,733.0,795.0
move,9031.117021276596,733.0,795.0
domain,8983.177949709863,734.0,797.0
flock,8968.677811550151,735.0,798.0
thermopil,8968.677811550151,735.0,798.0
bird,8968.677811550151,735.0,798.0
alight,8968.677811550151,735.0,798.0
microphon,8968.677811550151,735.0,798.0
nest,8968.677811550151,735.0,798.0
fullfeatur,8955.760638297872,736.0,804.0
variant,8955.760638297872,736.0,804.0
mica,8934.78222778473,737.0,806.0
mote,8934.78222778473,737.0,806.0
june,8909.061326658324,738.0,808.0
heard,8882.453900709219,739.0,809.0
codem,8864.172023540063,740.0,810.0
occurr,8841.609574468086,741.0,811.0
diego,8759.173967459325,742.0,812.0
san,8759.173967459325,742.0,812.0
ca,8759.173967459325,742.0,812.0
demand,8690.754759238522,743.0,815.0
root,8662.294250792214,744.0,816.0
ganesan,8638.08510638298,745.0,817.0
heidemann,8638.08510638298,745.0,817.0
nuanc,8574.49024822695,746.0,819.0
view,8574.49024822695,746.0,819.0
mechanist,8574.49024822695,746.0,819.0
face,8559.992263056094,747.0,822.0
ieee,8493.562310030395,748.0,823.0
satisfi,8460.348936170212,749.0,824.0
partit,8460.348936170212,749.0,824.0
subrectangl,8460.348936170212,749.0,824.0
employ,8411.639222941722,750.0,827.0
servic,8406.715425531915,751.0,828.0
helmi,8389.274661508704,752.0,829.0
sead,8389.274661508704,752.0,829.0
argu,8369.489361702128,753.0,831.0
model,8360.939529675252,754.0,832.0
corner,8333.404255319148,755.0,833.0
home,8319.11170212766,756.0,834.0
autom,8319.11170212766,756.0,834.0
factori,8319.11170212766,756.0,834.0
deepli,8319.11170212766,756.0,834.0
timeout,8291.206047032474,757.0,838.0
multikey,8266.713228492135,758.0,839.0
draw,8266.713228492135,758.0,839.0
interfac,8255.197039777982,759.0,841.0
effort,8255.197039777982,759.0,841.0
contribut,8255.197039777982,759.0,841.0
vision,8255.197039777982,759.0,841.0
express,8255.197039777982,759.0,841.0
closer,8251.051154368492,760.0,846.0
typic,8202.627197039777,761.0,847.0
solv,8202.627197039777,761.0,847.0
context,8173.460425531916,762.0,849.0
translat,8173.460425531916,762.0,849.0
unclear,8173.460425531916,762.0,849.0
sixth,8128.329787234043,763.0,852.0
spirit,8019.194148936171,764.0,853.0
bodi,8019.194148936171,764.0,853.0
analyz,7994.617021276596,765.0,855.0
editor,7876.595744680852,766.0,856.0
sandberg,7825.063829787234,767.0,857.0
clark,7825.063829787234,767.0,857.0
wiley,7825.063829787234,767.0,857.0
with,7820.945744680852,768.0,860.0
drilldown,7811.172576832151,769.0,861.0
user,7811.172576832151,769.0,861.0
can,7762.171914893617,770.0,863.0
pure,7762.171914893617,770.0,863.0
string,7760.4822695035455,771.0,865.0
similarli,7748.313069908814,772.0,866.0
intanagonwiwat,7730.170212765958,773.0,867.0
kindthos,7681.929400386848,774.0,868.0
lengthc,7665.893617021277,775.0,869.0
ownermsg,7665.893617021277,775.0,869.0
addrm,7665.893617021277,775.0,869.0
ay,7665.893617021277,775.0,869.0
lengthcodem,7665.893617021277,775.0,869.0
exit,7665.893617021277,775.0,869.0
ownerm,7665.893617021277,775.0,869.0
encode,7665.893617021277,775.0,869.0
closeri,7665.893617021277,775.0,869.0
mod,7665.893617021277,775.0,869.0
addri,7665.893617021277,775.0,869.0
lengthcodeza,7665.893617021277,775.0,869.0
ax,7665.893617021277,775.0,869.0
stoica,7543.12310030395,776.0,882.0
mulitpl,7481.953191489361,777.0,883.0
topic,7391.535188216039,778.0,884.0
hot,7391.535188216039,778.0,884.0
princeton,7391.535188216039,778.0,884.0
nj,7391.535188216039,778.0,884.0
explicitli,7390.168278529981,779.0,888.0
datadepend,7361.68085106383,780.0,889.0
preserv,7361.68085106383,780.0,889.0
box,7282.623279098872,781.0,891.0
identifi,7223.1237911025155,782.0,892.0
bonnet,7157.007092198582,783.0,893.0
gerhk,7157.007092198582,783.0,893.0
seshadri,7157.007092198582,783.0,893.0
peertop,7125.191489361703,784.0,896.0
yaxi,7087.817469204926,785.0,897.0
kong,6963.9819967266785,786.0,898.0
argument,6854.4925531914905,787.0,899.0
kaashoek,6840.957446808511,788.0,900.0
luo,6793.075286415712,789.0,901.0
lu,6793.075286415712,789.0,901.0
cheng,6793.075286415712,789.0,901.0
ye,6793.075286415712,789.0,901.0
version,6781.68085106383,790.0,905.0
top,6781.68085106383,790.0,905.0
latest,6781.68085106383,790.0,905.0
hotnetsi,6767.659574468084,791.0,908.0
handl,6743.738134206219,792.0,909.0
zonebas,6704.11508704062,793.0,910.0
atop,6704.11508704062,793.0,910.0
superfici,6704.11508704062,793.0,910.0
plan,6698.297872340426,794.0,913.0
prototyp,6698.297872340426,794.0,913.0
quadrant,6655.593380614657,795.0,915.0
greenstein,6635.285106382979,796.0,916.0
anonym,6602.412438625205,797.0,917.0
harren,6536.202127659574,798.0,918.0
loo,6536.202127659574,798.0,918.0
huebsch,6536.202127659574,798.0,918.0
append,6447.676371780515,799.0,921.0
resolveq,6447.676371780515,799.0,921.0
containc,6447.676371780515,799.0,921.0
nil,6447.676371780515,799.0,921.0
qsub,6447.676371780515,799.0,921.0
posit,6447.676371780515,799.0,921.0
splitqueryq,6447.676371780515,799.0,921.0
least,6447.676371780515,799.0,921.0
absorb,6447.676371780515,799.0,921.0
miss,6447.676371780515,799.0,921.0
encodeq,6447.676371780515,799.0,921.0
decemb,6382.053191489363,800.0,932.0
agreg,6357.207446808511,801.0,933.0
adhoc,6357.207446808511,801.0,933.0
tini,6357.207446808511,801.0,933.0
privaci,6325.507364975451,802.0,936.0
unobserv,6325.507364975451,802.0,936.0
reduc,6255.52071668533,803.0,938.0
acquisit,6200.105131414268,804.0,939.0
sigcmod,6200.105131414268,804.0,939.0
bottom,5852.0,805.0,941.0
imprecis,5776.246068455134,806.0,942.0
largescal,5773.0459126539745,807.0,943.0
dissemin,5773.0459126539745,807.0,943.0
provid,5660.651837524179,808.0,945.0
lab,5660.651837524179,808.0,945.0
shepherd,5660.651837524179,808.0,945.0
greatli,5660.651837524179,808.0,945.0
enl,5660.651837524179,808.0,945.0
member,5660.651837524179,808.0,945.0
fang,5660.651837524179,808.0,945.0
review,5660.651837524179,808.0,945.0
finkel,5581.654846335697,809.0,953.0
complex,5503.276595744681,810.0,954.0
kung,5490.995744680851,811.0,955.0
object,5468.755319148937,812.0,956.0
eighth,5467.431131019037,813.0,957.0
gioni,5437.537234042553,814.0,958.0
hundr,5435.364205256571,815.0,959.0
feet,5435.364205256571,815.0,959.0
laid,5435.364205256571,815.0,959.0
separ,5435.364205256571,815.0,959.0
offic,5435.364205256571,815.0,959.0
sigcomm,5337.975683890577,816.0,964.0
rightmost,5333.0496453900705,817.0,965.0
leftmost,5333.0496453900705,817.0,965.0
linux,5297.046307884856,818.0,967.0
handley,5295.359042553192,819.0,968.0
franci,5295.359042553192,819.0,968.0
refresh,5290.408510638298,820.0,970.0
texa,5217.965957446809,821.0,971.0
rowstron,5147.878723404256,822.0,972.0
druschel,5147.878723404256,822.0,972.0
iptp,5147.878723404256,822.0,972.0
march,5147.878723404256,822.0,972.0
volum,5147.878723404256,822.0,972.0
cambridg,5147.878723404256,822.0,972.0
lnc,5147.878723404256,822.0,972.0
piec,5021.593380614657,823.0,979.0
vertic,5021.593380614657,823.0,979.0
horizont,5021.593380614657,823.0,979.0
southern,4759.489361702127,824.0,982.0
report,4759.489361702127,824.0,982.0
univers,4759.489361702127,824.0,982.0
technic,4759.489361702127,824.0,982.0
california,4759.489361702127,824.0,982.0
quad,4728.276595744681,825.0,987.0
composit,4728.276595744681,825.0,987.0
yu,4630.872340425532,826.0,989.0
yin,4630.872340425532,826.0,989.0
proportion,4382.356792144026,827.0,991.0
communicaion,4192.477203647416,828.0,992.0
platform,4068.199672667758,829.0,993.0
pda,4068.199672667758,829.0,993.0
experiment,4068.199672667758,829.0,993.0
balakrishnan,3964.185410334346,830.0,996.0
karger,3964.185410334346,830.0,996.0
morri,3964.185410334346,830.0,996.0
paso,3671.08674304419,831.0,999.0
el,3671.08674304419,831.0,999.0
contentaddress,3585.034369885434,832.0,1001.0
raghavan,3555.1292962356792,833.0,1002.0
scotland,3480.417794970987,834.0,1003.0
edinburgh,3480.417794970987,834.0,1003.0
york,2987.3617021276596,835.0,1005.0
springer,2987.3617021276596,835.0,1005.0
rtree,2851.489361702128,836.0,1007.0
attach,2816.8272841051316,837.0,1008.0
cabl,2816.8272841051316,837.0,1008.0
serial,2816.8272841051316,837.0,1008.0
dalla,2703.0468085106386,838.0,1011.0
curs,2643.991489361702,839.0,1012.0
acmsiam,2423.597678916828,840.0,1013.0
soda,2423.597678916828,840.0,1013.0
baltimor,2423.597678916828,840.0,1013.0
skip,2402.8007736943905,841.0,1016.0
springerverlag,2210.4917257683214,842.0,1017.0
sensornet,2071.933510638298,843.0,1018.0
press,1727.063829787234,844.0,1019.0
btree,1420.6755319148936,845.0,1020.0
ubiquit,1420.6755319148936,845.0,1020.0
aspn,685.7446808510639,846.0,1022.0
refer,685.7446808510639,846.0,1022.0
shah,685.7446808510639,846.0,1022.0
comer,67.41843971631205,847.0,1025.0
